app,store,author,rating,date,title,content,developerResponse,version,helpfulCount,voteCount,voteSum
Square POS,App Store,Joey Boom 1,5,2026-02-04T16:06:10-07:00,Review,"Excellent service,ease of navigation and expedition of funds.",,6.92.2,,,
Square POS,App Store,Gyrogry,1,2026-02-04T09:01:54-07:00,They are thieves!,"This company is a bunch of crooks. They collected over $10,000 on my behalf, then refused to release it to me. When I reached out to speak with someone, they just told me the decision was final and there’s nothing they can do.",,6.92.2,,,
Square POS,App Store,El chamobarber7,5,2026-02-03T16:04:20-07:00,La mejor,Excelente aplicación para cobros y préstamos,,6.92.2,,,
Square POS,App Store,richousness for demj,1,2026-02-03T11:10:47-07:00,Customer Service,"1. You cannot understand anything they are saying. 
2. They have no idea what they are talking about. I was transferred through 4 DIFFERENT PEOPLE and got different answers from all of them and still never got my problem solved. 
3. Rude customer service. The app works okay but the costumer service is LOUSY! 😡",,6.92.2,,,
Square POS,App Store,Arborist Disappointed,1,2026-02-02T15:08:38-07:00,Fraud,After receiving all my private information my account was deactivated with no logic explanation and no one to talk to. Use other services . This service is very unprofessional and shady,,6.92.2,,,
Square POS,App Store,Soñé zoe,5,2026-02-02T05:59:45-07:00,Excelente,🙂🙂🙂🙂🙂,,6.92.2,,,
Square POS,App Store,Bluechz,5,2026-02-01T21:33:44-07:00,I love it,"It has been so easy to use square. No hiccups, no delayed deposits and very reliable.",,6.92.2,,,
Square POS,App Store,The Gallery by Restoration,5,2026-02-01T18:57:30-07:00,The Gallery in Alabama,Great start to my new business The Gallery using square!,,6.92.2,,,
Square POS,App Store,Jaebarnesbeautybar,5,2026-01-31T17:24:52-07:00,Squareup for 9yrs Love it. I just wish they would allow the app TO TAKE deposit on appointments,Thank you for making taking payments easy way of life here at Silkcocoon Beauty Bar where we make skin look flawless.,,6.92.2,,,
Square POS,App Store,Da Pittsburgh Kid,5,2026-01-31T15:11:56-07:00,I literally run my business through this app!,Over the past few years I have ran all of my sales and invoices through square and I must say I have had little to no issues with this app. Would highly recommend for any business owner looking to simplify their books.,,6.92.2,,,
Square POS,App Store,Hibunk,5,2026-01-31T11:01:42-07:00,Square malfunctioning,"The IRS allows individuals, especially sole proprietors, to use their SSN for tax reporting purposes. This simplifies the process for many people starting their own direct selling businesses.
Business Structure:
Many direct sellers operate as sole proprietors, which is the simplest form of business structure. This means they don't need to obtain an Employer Identification Number (EIN) unless they choose to, such as when they hire employees or want to create a more formal business entity. 

I want to use Square and have the option to utilize my Social Security Number, but it's not compliant with direct selling policies to allow me to do so.

Compliance with Direct Selling Guidelines:

Companies like Mary Kay Inc. are set up to comply with direct selling regulations. Representatives using their SSN adhere to these guidelines, ensuring they operate lawfully.",,6.92.2,,,
Square POS,App Store,lpbobsledder,1,2026-01-30T10:00:14-07:00,Blows….,Your Ai and VA suck,,6.92.2,,,
Square POS,App Store,Onehipmex,1,2026-01-29T21:06:28-07:00,Invoice 👎🏽,"I’ve tried for four days to send an invoice to legitimite email from one of existing customers, but yet it will not go through and  gets bounced back to us. 
This is not the first time this had happened before",,6.92.2,,,
Square POS,App Store,CML.Owner,5,2026-01-29T19:13:44-07:00,Quick and easy transactions,Customer Service is exceptional!,,6.92.2,,,
Square POS,App Store,feras palestine,2,2026-01-29T17:19:44-07:00,owner,bad after sale service,,6.92.2,,,
Square POS,App Store,Mr. Pro’lympic,5,2026-01-29T15:42:15-07:00,Very convenient,I’m always on the go so I set my business up to travel as needed. These days people don’t carry cash on the so i was losing a lot of customers and revenue square is so on time when you need it.,,6.92.2,,,
Square POS,App Store,Militaryman16,1,2026-01-28T18:32:02-07:00,TERRIBLE,Absolutely terrible. Trying to run a business and they shut my account down 3 times today for “fraud”. Don’t use. Highly and I cannot stress enough HIGHLY do not recommend.,,6.92.1,,,
Square POS,App Store,Clima control,5,2026-01-28T18:24:25-07:00,Los mejores,Excelente servicio y muy profesional su programa,,6.92.1,,,
Square POS,App Store,ExperianSellsCarwarrantyInfo,1,2026-01-28T11:37:22-07:00,They are trash,They don’t help you with chargebacks. Stripe is better at chargebacks. But stripe sucks too. So take your pick.,,6.92.1,,,
Square POS,App Store,JustineCase777,1,2026-01-28T08:59:52-07:00,Rediculous,So i sell a number of different arts and crafts all the way to clothes and other miscellaneous items. Well they decided to put a hold on my account even though i verified it twice and then they closed out my account without telling me or giving me a reason and put a 90 day hold on my funds! Do not recommend using this company. Their customer service agents are useless too,,6.92.1,,,
Square POS,App Store,New Galicia Designs,5,2026-01-28T06:59:20-07:00,Great way to get started,I love how much you can do with a free membership. I’m really loving getting started with this app. I have a small Etsy outfit and they linked me to Square. It was the best decision ever. I use the banking and everything.,,6.92.1,,,
Square POS,App Store,Ola_imashley,1,2026-01-27T10:20:48-07:00,Money hungry!,"The fact they continuously & ridiculously raise fees over the years is absurd; and then add the fact that they cannot update their software to make the free readers work. They created the tap to pay option with the updates, but that takes out even more fees. For someone that has used square for over a decade, the continuous desire for money & lack of consideration of their clientele is disheartening.",,6.92.1,,,
Square POS,App Store,Shehbeidyjt,5,2026-01-27T07:50:20-07:00,Amazing,Best app ever,,6.92.1,,,
Square POS,App Store,Chutecaracas,5,2026-01-26T18:56:42-07:00,Eficiente,Muy bueno para el pago de mis clientes,,6.92.1,,,
Square POS,App Store,DAYAlara,5,2026-01-26T17:46:10-07:00,Excelente,"Es una plataforma fácil
De manejar y ayuda a tu empresa a llevarla a otro nivel",,6.92.1,,,
Square POS,App Store,Michele1987R,5,2026-01-26T06:30:10-07:00,Highly Satisfied,"I’ve been with Square for almost a decade now. I’ve only ever had one issue that I can recall but honestly it was so long ago that I don’t remember exactly what the issue was. And it may not have been a Square issue BUT what I do remember is the fast response by Square, and the clear communication on their part. They made me feel as if they genuinely cared about resolving the issue in a right and timely manner. That always stuck with me and I’ve had people try to convince me to switch from Square but because of the ease of use, the reliability, all the features offered, and the excellent customer service I’ve received… I just can’t see doing business with anyone else. My husband is about to launch a business and of course I referred him to Square! Thanks for being awesome, Square!",,6.92,,,
Square POS,App Store,Mrscpowells,1,2026-01-25T05:54:08-07:00,Hate update,Why did you have to mess up my sales reporting making easy to switch to clover,,6.92,,,
Square POS,App Store,tempuraloop,5,2026-01-25T02:06:34-07:00,Best in class,Nothing competes!!!,,6.92,,,
Square POS,App Store,Daily user 18,2,2026-01-25T01:17:01-07:00,Easy but not cheap,Square is convenient but their fees are high,,6.92,,,
Square POS,App Store,R👽👽ZI,3,2026-01-24T14:53:32-07:00,Holiday hours,We need to have an option for holiday hours or special hours like the other platforms such as UberEats and DoorDash,,6.92,,,
Square POS,App Store,Luis/Lily,5,2026-01-24T13:20:18-07:00,Square point of sale,Works great on  app on iPad extremely trustworthy,,6.92,,,
Square POS,App Store,Top Notch Painting,1,2026-01-24T06:14:04-07:00,Thieves,"I had a customer from three months ago that put a down payment on some construction work being done to his house, he is also a GC and was supposed to get a permit pulled for the job and he didn’t do it. I cannot do illegal work as a contractor so work was ceased. The down payment paid for material materials and a lot of work that I had already done to it before I realized there was no permit yet. So after all the work that I did and the material that is there he disputes the credit card payment he made to me. They took out $9000 out of my account. They are helping this man steal money from me. There’s nothing I can do about it. Beware.",,6.92,,,
Square POS,App Store,Ziba Skin Studio,5,2026-01-23T17:20:15-07:00,The best POS out there,The ease of use makes Square so worth it.  I’m not great with technology and I set up my own items/services with no problem.  I highly recommend Square to anyone trying to run a small business.  Their fees are reasonable and really everything being simplified as well as in one place makes Square unmatchable.,,6.92,,,
